,2023-11-12,2023-11-11,2023-11-10,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,2023-11-06,2023-11-08,2023-11-09,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-07
XAF,,,,,,,,,,,,,,,,,,,658.255907,653.860346,656.014713,656.014713,,
XAG,,,,,,,,,,,,,,,,,,,0.045945,0.046747,0.046251,0.046251,,
XAU,,,,,,,,,,,,,,,,,,,0.000533,0.000535,0.000539,0.000539,,
XCD,,,,,,,,,,,,,,,,,,,2.860613,2.869407,2.901443,2.901443,,
XDR,,,,,,,,,,,,,,,,,,,0.80742,0.808953,0.812671,0.812671,,
XOF,,,,,,,,,,,,,,,,,,,652.553279,653.817377,656.014713,656.014713,,
XPF,,,,,,,,,,,,,,,,,,,119.873471,120.241811,121.584962,121.584962,,
YER,,,,,,,,,,,,,,,,,,,264.940356,265.752265,268.774761,268.774761,,
ZAR,,,,,,,,,,,,,,,,,,,19.560569,19.55418,19.552206,19.552206,,
ZMK,,,,,,,,,,,,,,,,,,,9527.646635,9556.935978,9663.642223,9663.642223,,
ZMW,,,,,,,,,,,,,,,,,,,23.379553,23.448938,23.665082,23.665082,,
ZWL,,,,,,,,,,,,,,,,,,,340.83228,341.87999,345.696975,345.696975,,
AED,,,,,,,,,,,,,,,,,,,3.887812,3.899769,3.943357,3.943357,3.941897,
AFN,,,,,,,,,,,,,,,,,,,77.711401,78.174174,78.216881,78.216881,78.188379,
ALL,,,,,,,,,,,,,,,,,,,105.774283,105.052258,105.109247,105.109247,105.070945,
AMD,,,,,,,,,,,,,,,,,,,425.924758,426.488246,428.437692,428.437692,428.281568,
ANG,,,,,,,,,,,,,,,,,,,1.906551,1.910267,1.919069,1.919069,1.91837,
AOA,,,,,,,,,,,,,,,,,,,880.11974,882.852267,893.771654,893.771654,893.433157,
ARS,,,,,,,,,,,,,,,,,,,370.438693,371.660539,372.745393,372.745393,372.694621,
AUD,,,,,,,,,,,,,,,,,,,1.648566,1.651884,1.648666,1.648666,1.64704,
AWG,,,,,,,,,,,,,,,,,,,1.907922,1.913787,1.93247,1.93247,1.931766,
AZN,,,,,,,,,,,,,,,,,,,1.798929,1.80202,1.829373,1.829373,1.821662,
BAM,,,,,,,,,,,,,,,,,,,1.962589,1.949421,1.955972,1.955972,1.955259,
BBD,,,,,,,,,,,,,,,,,,,2.13616,2.140097,2.149889,2.149889,2.149106,
BDT,,,,,,,,,,,,,,,,,,,116.644617,117.385854,117.930375,117.930375,117.887401,
BGN,,,,,,,,,,,,,,,,,,,1.957073,1.956153,1.957507,1.955972,1.957023,
BHD,,,,,,,,,,,,,,,,,,,0.399193,0.400259,0.401535,0.401535,0.401389,
BIF,,,,,,,,,,,,,,,,,,,3004.493611,3010.205014,3024.166054,3024.166054,3023.064038,
BMD,,,,,,,,,,,,,,,,,,,1.058487,1.06174,1.073594,1.073594,1.073203,
BND,,,,,,,,,,,,,,,,,,,1.450666,1.44575,1.449328,1.449328,1.448799,
BOB,,,,,,,,,,,,,,,,,,,7.309873,7.32362,7.357647,7.357647,7.354966,
BRL,,,,,,,,,,,,,,,,,,,5.245008,5.260284,5.261798,5.276564,5.259444,
BSD,,,,,,,,,,,,,,,,,,,1.05796,1.059966,1.064794,1.064794,1.064406,
BTC,,,,,,,,,,,,,,,,,,,2.9865979e-05,3.0399026e-05,3.0900549e-05,3.0592028e-05,3.0613178e-05,
BTN,,,,,,,,,,,,,,,,,,,88.156048,88.23018,88.618596,88.618596,88.586303,
BWP,,,,,,,,,,,,,,,,,,,14.442963,14.342065,14.408268,14.408268,14.403017,
